index,slack,requirement,datapath_delay,logic_levels,startpoint,endpoint,path_group
3707,8.631,14.000,5.093,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][15]/CE,
3708,8.639,14.000,4.852,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][24]/CE,
3709,8.639,14.000,4.852,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][3]/CE,
3710,8.643,14.000,5.079,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][10]/CE,
3711,8.643,14.000,5.079,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][14]/CE,
3712,8.643,14.000,5.079,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][15]/CE,
3713,8.643,14.000,5.079,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][9]/CE,
3714,8.655,14.000,4.872,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][1]/CE,
3715,8.655,14.000,4.872,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][24]/CE,
3716,8.655,14.000,4.872,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][3]/CE,
3717,8.655,14.000,4.872,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][5]/CE,
3718,8.661,14.000,5.076,1,imem_i/rdata_o_reg/CLKBWRCLK,core_i/core_i/if_stage_i/aligner_i/r_instr_h_reg[14]/D,
3719,8.663,14.000,5.009,4,data_rvalid_reg/C,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[0]/CE,
3720,8.663,14.000,5.009,4,data_rvalid_reg/C,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/CE,
3721,8.663,14.000,5.009,4,data_rvalid_reg/C,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[2]/CE,
3722,8.663,14.000,5.009,4,data_rvalid_reg/C,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[3]/CE,
3723,8.667,14.000,5.029,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][16]/CE,
3724,8.667,14.000,5.029,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][17]/CE,
3725,8.667,14.000,5.029,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][18]/CE,
3726,8.667,14.000,5.029,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][19]/CE,
3727,8.674,14.000,5.131,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[8]/C,core_i/core_i/cs_registers_i/gen_mhpmevent[3].gen_implemented.mhpmevent_q_reg[3][11]/CE,
3728,8.674,14.000,5.131,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[8]/C,core_i/core_i/cs_registers_i/gen_mhpmevent[3].gen_implemented.mhpmevent_q_reg[3][12]/CE,
3729,8.674,14.000,5.131,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[8]/C,core_i/core_i/cs_registers_i/gen_mhpmevent[3].gen_implemented.mhpmevent_q_reg[3][13]/CE,
3730,8.675,14.000,4.368,2,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[2]/C,dmem_i/mem0_reg/ADDRARDADDR[3],
3731,8.685,14.000,5.012,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][11]/CE,
3732,8.685,14.000,5.012,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][12]/CE,
3733,8.685,14.000,5.012,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][24]/CE,
3734,8.685,14.000,5.012,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][3]/CE,
3735,8.692,14.000,4.803,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][24]/CE,
3736,8.692,14.000,4.803,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][3]/CE,
3737,8.695,14.000,5.006,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[0]/C,dmem_i/mem1_reg/DIADI[7],
3738,8.699,14.000,5.039,1,imem_i/rdata_o_reg/CLKBWRCLK,core_i/core_i/if_stage_i/aligner_i/r_instr_h_reg[11]/D,
3739,8.700,14.000,4.788,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][10]/CE,
3740,8.700,14.000,4.788,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][9]/CE,
3741,8.703,14.000,5.024,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][1]/CE,
3742,8.703,14.000,5.024,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][5]/CE,
3743,8.710,14.000,4.910,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][23]/CE,
3744,8.710,14.000,4.910,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][8]/CE,
3745,8.715,14.000,4.984,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][13]/CE,
3746,8.715,14.000,4.984,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][27]/CE,
3747,8.715,14.000,4.984,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][4]/CE,
3748,8.715,14.000,4.984,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][6]/CE,
3749,8.717,14.000,5.007,1,imem_i/rdata_o_reg/CLKBWRCLK,core_i/core_i/if_stage_i/aligner_i/r_instr_h_reg[13]/D,
3750,8.717,14.000,4.778,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][0]/CE,
3751,8.717,14.000,4.778,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][23]/CE,
3752,8.717,14.000,4.778,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][24]/CE,
3753,8.717,14.000,4.778,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][3]/CE,
3754,8.717,14.000,4.778,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][7]/CE,
3755,8.717,14.000,4.778,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][8]/CE,
3756,8.722,14.000,4.774,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][11]/CE,
3757,8.722,14.000,4.774,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][12]/CE,
3758,8.731,14.000,4.958,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][14]/CE,
3759,8.731,14.000,4.958,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][15]/CE,
3760,8.733,14.000,5.209,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[22]/D,
3761,8.738,14.000,4.757,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][0]/CE,
3762,8.738,14.000,4.757,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][11]/CE,
3763,8.738,14.000,4.757,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][12]/CE,
3764,8.738,14.000,4.757,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][7]/CE,
3765,8.739,14.000,4.790,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][0]/CE,
3766,8.739,14.000,4.790,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][24]/CE,
3767,8.739,14.000,4.790,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][3]/CE,
3768,8.739,14.000,4.790,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][7]/CE,
3769,8.751,14.000,5.237,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[23]/D,
3770,8.757,14.000,5.183,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[28]/D,
3771,8.758,14.000,4.444,2,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[6]/C,dmem_i/mem2_reg/ADDRARDADDR[7],
3772,8.758,14.000,5.182,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[24]/D,
3773,8.772,14.000,4.720,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[14].mem_reg[14][18]/CE,
3774,8.772,14.000,4.720,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[14].mem_reg[14][19]/CE,
3775,8.775,14.000,5.211,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[29]/D,
3776,8.776,14.000,5.210,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[25]/D,
3777,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][0]/CE,
3778,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][11]/CE,
3779,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][12]/CE,
3780,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][14]/CE,
3781,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][15]/CE,
3782,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][23]/CE,
3783,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][7]/CE,
3784,8.782,14.000,4.701,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][8]/CE,
3785,8.785,14.000,4.711,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][4]/CE,
3786,8.785,14.000,4.711,2,core_i/core_i/id_stage_i/mult_en_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][6]/CE,
3787,8.787,14.000,4.756,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[0]/C,dmem_i/mem3_reg/DIADI[6],
3788,8.789,14.000,4.696,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][4]/CE,
3789,8.789,14.000,4.696,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][6]/CE,
3790,8.791,14.000,4.910,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[0]/C,dmem_i/mem1_reg/DIADI[1],
3791,8.791,14.000,4.901,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][4]/CE,
3792,8.791,14.000,4.901,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][6]/CE,
3793,8.792,14.000,4.903,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][1]/CE,
3794,8.792,14.000,4.903,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][24]/CE,
3795,8.792,14.000,4.903,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][3]/CE,
3796,8.792,14.000,4.903,3,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[3]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][5]/CE,
3797,8.792,14.000,4.694,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][14]/CE,
3798,8.792,14.000,4.694,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][15]/CE,
3799,8.800,14.000,4.964,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[8]/C,core_i/core_i/cs_registers_i/gen_mhpmevent[3].gen_implemented.mhpmevent_q_reg[3][1]/CE,
3800,8.802,14.000,4.893,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][10]/CE,
3801,8.802,14.000,4.893,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][9]/CE,
3802,8.802,14.000,4.729,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[31].mem_reg[31][0]/CE,
3803,8.802,14.000,4.729,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[31].mem_reg[31][7]/CE,
3804,8.811,14.000,4.878,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][10]/CE,
3805,8.811,14.000,4.878,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][14]/CE,
3806,8.811,14.000,4.878,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][15]/CE,
3807,8.811,14.000,4.878,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][9]/CE,
3808,8.813,14.000,5.129,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[16]/D,
3809,8.816,14.000,4.907,1,imem_i/rdata_o_reg/CLKBWRCLK,core_i/core_i/if_stage_i/aligner_i/r_instr_h_reg[7]/D,
3810,8.818,14.000,4.380,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[3]/C,dmem_i/mem1_reg/ADDRARDADDR[6],
3811,8.821,14.000,4.674,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][4]/CE,
3812,8.821,14.000,4.674,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][6]/CE,
3813,8.826,14.000,4.901,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][10]/CE,
3814,8.826,14.000,4.901,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][1]/CE,
3815,8.826,14.000,4.901,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][5]/CE,
3816,8.826,14.000,4.901,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][9]/CE,
3817,8.829,14.000,4.864,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][4]/CE,
3818,8.829,14.000,4.864,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][6]/CE,
3819,8.829,14.000,4.659,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][1]/CE,
3820,8.829,14.000,4.659,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][5]/CE,
3821,8.831,14.000,4.827,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][23]/CE,
3822,8.831,14.000,4.827,3,core_i/core_i/ex_stage_i/regfile_we_lsu_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][8]/CE,
3823,8.833,14.000,4.895,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][10]/CE,
3824,8.833,14.000,4.895,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][1]/CE,
3825,8.833,14.000,4.895,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][24]/CE,
3826,8.833,14.000,4.895,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][3]/CE,
3827,8.833,14.000,4.895,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][5]/CE,
3828,8.833,14.000,4.895,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][9]/CE,
3829,8.833,14.000,5.155,2,core_i/core_i/id_stage_i/alu_en_ex_o_reg/C,core_i/core_i/ex_stage_i/alu_i/alu_div_i/ResReg_DP_reg[17]/D,
3830,8.838,14.000,4.852,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][11]/CE,
3831,8.838,14.000,4.852,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][12]/CE,
3832,8.838,14.000,4.852,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][14]/CE,
3833,8.838,14.000,4.852,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][15]/CE,
3834,8.838,14.000,4.852,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][23]/CE,
3835,8.838,14.000,4.852,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][8]/CE,
3836,8.840,14.000,4.855,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][1]/CE,
3837,8.840,14.000,4.855,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][4]/CE,
3838,8.840,14.000,4.855,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][5]/CE,
3839,8.840,14.000,4.855,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][6]/CE,
3840,8.849,14.000,4.638,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][0]/CE,
3841,8.849,14.000,4.638,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][7]/CE,
3842,8.852,14.000,4.690,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[0]/C,dmem_i/mem3_reg/DIADI[7],
3843,8.858,14.000,4.842,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[4]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][4]/CE,
3844,8.858,14.000,4.842,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[4]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][6]/CE,
3845,8.862,14.000,5.021,4,core_i/core_i/if_stage_i/instr_rdata_id_o_reg[12]/C,core_i/core_i/id_stage_i/controller_i/debug_mode_q_reg/D,
3846,8.873,14.000,4.622,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][0]/CE,
3847,8.873,14.000,4.622,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][7]/CE,
3848,8.875,14.000,4.822,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[4]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][0]/CE,
3849,8.875,14.000,4.822,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[4]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][24]/CE,
3850,8.875,14.000,4.822,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[4]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][3]/CE,
3851,8.875,14.000,4.822,2,core_i/core_i/id_stage_i/regfile_alu_waddr_ex_o_reg[4]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][7]/CE,
3852,8.877,14.000,4.824,3,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[0]/C,dmem_i/mem1_reg/DIADI[0],
3853,8.885,14.000,4.606,3,core_i/core_i/ex_stage_i/regfile_waddr_mul_wb_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][0]/CE,
